Employee Count,Funding Amount (M$),Number of Investors,Investor Reputation,Economic Indicator,Sector Growth Rate (%),Estimated Valuation (M$),Revenue (M$),Profit Margin (%),Years Since Founded,Funding Month,Funding Year,Industry_Biotech,Industry_Cybersecurity,Industry_E-commerce,Industry_EdTech,Industry_FinTech,Industry_GreenTech,Industry_HealthTech,Industry_Robotics,Industry_SaaS,Market Trend_Bullish,Market Trend_Stable
-0.8486564728613766,-0.6680201032001291,-1.6618462047165754,0.7462242278498767,0.2631391853439292,-0.09249738485424426,-1.0712179129043546,0.44766403789540266,-0.5670186067668392,1.3443762100611083,9,2020,True,False,False,False,False,False,False,False,False,True,False
-0.8486564728613766,0.134475179097548,0.3601999489123533,-1.595110126832698,-0.44330768927104314,-0.20288607219188984,0.08420825200425981,0.27127204927146503,0.9969157332930435,1.3443762100611083,10,2020,True,False,False,False,False,False,False,False,False,False,True
-0.8486564728613766,0.7597166162476625,-1.6618462047165754,-0.024316895779643067,0.2273585481514878,-1.309867037934372,-1.1110582120488917,-0.04421351349574705,0.09702634385376857,1.3443762100611083,11,2020,True,False,False,False,False,False,False,False,False,False,False
-0.8486564728613766,-0.19547928966598663,-1.6618462047165754,1.058324860174886,0.9245628111147602,-1.6153122723143993,-0.99092132278691,-2.324039110105466,1.65556527084881,1.3443762100611083,12,2020,True,False,False,False,False,False,False,False,False,True,False
-0.8486564728613766,-1.430013795439806,1.0954894593228728,0.8944284732423937,-0.020881934415023336,0.29531082670939257,-0.49109428420099366,-0.5906055401830922,0.9536434711394078,1.631329509967428,1,2021,True,False,False,False,False,False,False,False,False,True,False
-0.8486564728613766,0.21539540322520823,-0.3750895614981662,0.42893673720817854,-0.7924139407873991,-0.24082683360057222,-0.08530996049828264,-0.5325938177720972,-0.5854801535841314,1.631329509967428,2,2021,True,False,False,False,False,False,False,False,False,True,False
-0.8486564728613766,-0.37654243243022517,1.6469565921307623,0.012571646473950577,1.6920667587804565,-0.6172122581424797,0.7060829352199822,-0.3126458421868455,0.5463454764855912,1.631329509967428,3,2021,True,False,False,False,False,False,False,False,False,False,False
-0.8486564728613766,-1.593190673953324,-0.007444806292906466,-0.8438496147007666,1.532034332714975,0.30712927361557174,-1.1181402524581256,-1.4160176295734732,-0.9822293871847596,1.631329509967428,4,2021,True,False,False,False,False,False,False,False,False,True,False
-0.8486564728613766,-0.8939940681593964,0.5440223265149832,1.2720231853299804,0.038497113468934675,1.1992661150927184,-0.12384321826551825,0.07343457552243216,0.9544367035673395,1.631329509967428,5,2021,True,False,False,False,False,False,False,False,False,False,False
-0.8486564728613766,0.7089308880232329,0.727844704117613,-0.24650256773308357,-0.6708769068167121,0.9011070539594,1.0688804614053342,1.643671228470303,0.49780238594250464,1.631329509967428,6,2021,True,False,False,False,False,False,False,False,False,False,False
-0.8486564728613766,-0.21865199590000833,-1.1103790719086857,-0.918408235282443,-1.1975917490567245,0.28130508699245677,-0.9758446231901196,-0.3058240632151468,0.051765194702250675,1.631329509967428,7,2021,True,False,False,False,False,False,False,False,False,False,True
-0.8486564728613766,1.124628583457248,0.3601999489123533,-0.8606445089213857,-0.21385381719434582,0.7342259242380608,0.9307317596110706,-0.5093386420080342,0.8145708462451936,1.631329509967428,8,2021,True,False,False,False,False,False,False,False,False,True,False
-0.8486564728613766,0.3796862736726549,-1.4780238271139454,-0.6338701599004993,-0.2792923731639337,-0.7488866530501558,-1.084096131654835,-1.7886702632364053,0.8634490476456776,1.631329509967428,9,2021,True,False,False,False,False,False,False,False,False,False,False
-0.8486564728613766,-0.2642460600711809,-0.19126718389553635,0.716374986540523,-1.2729748296437318,-1.4602891184681375,-0.1608849709995709,-0.9598051618974541,0.30524974942025784,1.631329509967428,10,2021,True,False,False,False,False,False,False,False,False,True,False
-0.8486564728613766,-0.8514244422727126,-1.4780238271139454,-1.1418448044491476,1.2246915694856388,0.30092665343340136,-1.318161592510569,1.3689921343968967,1.620630661242583,1.631329509967428,11,2021,True,False,False,False,False,False,False,False,False,False,True
-0.8486564728613766,1.1558718603487614,1.4631342145281325,-0.9431018942994355,-1.6649035702686101,0.2861231701286595,2.128221615805115,0.00867016008906151,1.3034731740436478,1.631329509967428,12,2021,True,False,False,False,False,False,False,False,False,True,False
-0.8486564728613766,-1.9204522158488897,0.727844704117613,1.4598004175134789,-0.10381821498876014,1.0257631471999806,-0.8974159678860136,1.900905004520727,0.8855616235367342,1.9182828098737479,1,2022,True,False,False,False,False,False,False,False,False,False,False
-0.8486564728613766,-0.08588339627875348,-1.2942014495113157,1.503991980298814,1.6622002714057948,-1.063252958146923,-0.6663379555136764,-1.063821649856982,-0.6458310024591849,1.9182828098737479,2,2022,True,False,False,False,False,False,False,False,False,False,False
-0.8486564728613766,-0.9572749092106435,0.727844704117613,-1.083701701754505,-1.3132092834440552,1.006750998158683,-0.4933656429663247,0.24957104999265478,0.4344358027838728,1.9182828098737479,3,2022,True,False,False,False,False,False,False,False,False,False,True
-0.8486564728613766,-0.8495892952239859,1.4631342145281325,-1.1411719546419563,-1.4040709641917504,-1.34094519576185,-0.1084455367252725,-0.055740613718347085,-1.436114468106965,1.9182828098737479,4,2022,True,False,False,False,False,False,False,False,False,False,False
-0.8486564728613766,-0.6882902508481364,0.1763775713097234,0.2746295657925154,0.36497313898939715,0.3488103646540747,-0.2958449506948255,0.23523831897352393,-0.20524591358123795,1.9182828098737479,5,2022,True,False,False,False,False,False,False,False,False,True,False
-0.8486564728613766,-1.1066290222574986,-1.4780238271139454,0.7168808662478661,-0.4128401153842233,0.13373660031411916,-1.042941943998754,1.259952040808865,-0.849151747451291,1.9182828098737479,6,2022,True,False,False,False,False,False,False,False,False,False,False
-0.8486564728613766,0.38975815229645283,0.5440223265149832,0.9379918254652184,0.22055850340072666,-0.06978634367032924,0.8400469650186676,0.7333198726120774,-1.57004619815308,1.9182828098737479,7,2022,True,False,False,False,False,False,False,False,False,True,False
-0.8486564728613766,-2.039429446190414,1.6469565921307623,-0.06706062139411342,-0.41746953758380384,-0.37030850920968694,-1.2360989708366024,-0.9210496152819054,0.7791424123628127,1.9182828098737479,8,2022,True,False,False,False,False,False,False,False,False,True,False
-0.8486564728613766,-1.5041613369260882,0.727844704117613,-0.12704745762207686,-1.0159909582694409,-1.734325404282118,-0.8031453174662458,1.0344600608925343,-0.9900834273205738,1.9182828098737479,9,2022,True,False,False,False,False,False,False,False,False,False,False
-0.8486564728613766,1.5494038730169017,0.9116670817202429,-0.08358636765100264,0.6669655086366535,-0.899616655315475,2.036217027817856,0.3208892604475373,-0.1390561440653729,1.9182828098737479,10,2022,True,False,False,False,False,False,False,False,False,True,False
-0.8486564728613766,0.6980250411407792,0.3601999489123533,1.0269216819235587,-1.6202781310096375,-1.6964374343937405,0.9293083570606006,-1.7243445689643915,1.1827011099351958,1.9182828098737479,11,2022,True,False,False,False,False,False,False,False,False,True,False
-0.8486564728613766,1.0930081687900932,0.9116670817202429,-0.7967099305066625,-1.1526800362487493,0.8094454684154382,1.5006837293264224,1.5247623089415163,-0.8857071248133692,1.9182828098737479,12,2022,True,False,False,False,False,False,False,False,False,False,False
-0.7907288943770374,1.1144966416122168,-0.19126718389553635,-1.5382245417470144,-0.9918009093709694,1.6260075451215696,0.22510270242855887,0.27017116471989827,-0.38037962583085033,0.19656301043582897,1,2020,False,False,False,False,True,False,False,False,False,True,False
-0.7907288943770374,-1.309417656450929,-1.2942014495113157,1.3005952607562594,-1.631701299300334,0.005827416636153689,-0.9239772346877615,1.5959953042660313,1.2226946249726212,0.19656301043582897,2,2020,False,False,False,False,True,False,False,False,False,True,False
-0.7907288943770374,-0.3701736291175339,1.0954894593228728,-0.11195683145122333,-1.3446849375371859,1.6203895625110827,0.3783719220299097,0.5352454817509301,-0.1549135771836556,0.19656301043582897,3,2020,False,False,False,False,True,False,False,False,False,True,False
-0.7907288943770374,0.46812631683395173,0.9116670817202429,-1.410318289252989,0.8708671009024482,-0.8040044207251257,0.827247645678569,0.5047397267040629,0.43053526189545355,0.19656301043582897,4,2020,False,False,False,False,True,False,False,False,False,True,False
-0.7907288943770374,-0.8271766872792324,0.3601999489123533,-1.0192031708053857,1.1707937080032942,-0.014888322802792243,-0.5254376039794799,-0.04597409331210499,-0.7083331711215237,0.19656301043582897,5,2020,False,False,False,False,True,False,False,False,False,False,True
-0.7907288943770374,-0.15543132063601547,-1.2942014495113157,-1.4400174105005112,-0.6632389426933486,0.7653168371874675,-1.1643529375324722,-0.9912670027712304,-0.6407496770306278,0.19656301043582897,6,2020,False,False,False,False,True,False,False,False,False,False,True
-0.7907288943770374,-1.4423918327533967,1.6469565921307623,1.7108589721950718,0.18099402475968324,1.0074822252988844,-0.2504334820716278,0.6924430109300316,1.231988148209028,0.19656301043582897,7,2020,False,False,False,False,True,False,False,False,False,True,False
-0.7907288943770374,-0.4439564836292968,0.727844704117613,0.28885966435346366,1.5536085567249969,-1.0300141032129249,0.17165707818015347,1.4015334909926882,-1.3329671927131523,0.19656301043582897,8,2020,False,False,False,False,True,False,False,False,False,False,False
-0.7907288943770374,-1.0933122483049778,-0.5589119391007961,-0.12647880428523828,-1.276236409042097,-0.9735140569936512,-0.8768032428429681,0.8092885466559272,-0.09773139186305825,0.19656301043582897,9,2020,False,False,False,False,True,False,False,False,False,False,True
-0.7907288943770374,-0.14024961987905737,1.6469565921307623,-0.09374032002758143,0.6404547898579896,1.5393085142200185,0.9626738292496486,-1.3839125007297857,0.25966596628735017,0.19656301043582897,10,2020,False,False,False,False,True,False,False,False,False,False,True
-0.7907288943770374,0.6745282309680494,-0.19126718389553635,0.4910423597989157,1.6843183628156786,0.5343416167465899,0.3178326299859342,0.6325738138488314,1.0513393038947338,0.19656301043582897,11,2020,False,False,False,False,True,False,False,False,False,False,True
-0.7907288943770374,2.04781828603535,0.9116670817202429,0.986918514040961,-0.6688043791145687,0.16863105513591833,2.669141726157434,-1.1498517669269972,0.4957833161165128,0.19656301043582897,12,2020,False,False,False,False,True,False,False,False,False,True,False
-0.7907288943770374,-0.29753432576936645,-0.19126718389553635,1.668854675657412,-0.19256747637887006,0.6663097625523647,-0.022174943103611348,-0.4451905625353962,-0.9351977838519717,0.48351631034214876,1,2021,False,False,False,False,True,False,False,False,False,True,False
-0.7907288943770374,-0.2805093479658371,-0.19126718389553635,0.30953145373352686,-0.11029918165417518,-1.3807366810051571,-0.2368838009476835,-1.3146904924139757,-0.0691507913498609,0.48351631034214876,2,2021,False,False,False,False,True,False,False,False,False,False,False
-0.7907288943770374,0.5533628782987883,0.3601999489123533,0.08721593849348226,0.749694726108545,-0.3165615310762651,0.6684219493959829,-0.04010157973112325,1.2281226217946388,0.48351631034214876,3,2021,False,False,False,False,True,False,False,False,False,True,False
-0.7907288943770374,-0.3027631166988892,1.2793118369255025,1.666495365836616,-0.45585431686269484,-0.4457651450261422,0.8463496465878214,-1.1790543021054711,0.13598570765139747,0.48351631034214876,4,2021,False,False,False,False,True,False,False,False,False,False,False
-0.7907288943770374,1.2130205867612527,-1.1103790719086857,-0.8374464754917224,0.22318422089692228,-0.7893450784526649,-0.6128504159859742,-0.5628719024396526,1.5261910195772017,0.48351631034214876,5,2021,False,False,False,False,True,False,False,False,False,True,False
-0.7907288943770374,-1.2145882804820856,1.6469565921307623,-0.7896990369302133,1.6462738379634845,0.5232472771104805,-0.39834641470420673,0.8983596526954877,0.704455685974619,0.48351631034214876,6,2021,False,False,False,False,True,False,False,False,False,True,False
-0.7907288943770374,0.544699888065042,1.0954894593228728,-0.8551866180894615,-0.569416998719043,1.3997095401519046,1.1495980236443333,-1.0595408314737085,-0.3929031635804465,0.48351631034214876,7,2021,False,False,False,False,True,False,False,False,False,True,False
-0.7907288943770374,1.0706629376385075,-1.1103790719086857,0.05260732393863157,0.5872288507910123,0.29713795500688234,-0.5009054870220849,-1.3655328920771566,1.544663957991119,0.48351631034214876,8,2021,False,False,False,False,True,False,False,False,False,False,False
-0.7907288943770374,0.38562603129559253,-0.3750895614981662,-0.8583032292070152,1.1451029499740955,1.0755858572861152,-0.21434343914487872,-1.507862452008176,0.026188204502152344,0.48351631034214876,9,2021,False,False,False,False,True,False,False,False,False,False,True
-0.7907288943770374,0.17506115874066133,0.9116670817202429,-1.1541939362791604,1.5622518203961595,-0.5717276744431568,0.6010650804206487,0.366732892335091,0.6708806087281889,0.48351631034214876,10,2021,False,False,False,False,True,False,False,False,False,True,False
-0.7907288943770374,0.9271145599570297,1.0954894593228728,1.5703371670002695,1.427535886664105,-0.3517537316009135,1.9229888643381063,-0.8857216331470044,0.3013629925210154,0.48351631034214876,11,2021,False,False,False,False,True,False,False,False,False,False,True
-0.7907288943770374,-1.697151205630338,0.9116670817202429,-0.1265309608944901,0.19513650196383148,-0.7724142166234313,-0.9441872965772378,-0.8828750731838342,0.7870577711484237,0.48351631034214876,12,2021,False,False,False,False,True,False,False,False,False,False,True
-0.7907288943770374,1.5762042994999204,0.3601999489123533,-1.7060865847950297,-1.2152811355796094,0.06093456962172007,1.1222301905636212,-1.4754426646534198,0.43285259349822575,0.7704696102484686,1,2022,False,False,False,False,True,False,False,False,False,True,False
-0.7907288943770374,1.696143850203699,0.1763775713097234,-1.6837476642212894,-0.797959044464644,-0.20207785242964074,0.9827701676932761,0.717992647632044,-0.2337134002620704,0.7704696102484686,2,2022,False,False,False,False,True,False,False,False,False,False,True
-0.7907288943770374,0.5654858959475048,0.1763775713097234,0.7759330943197903,-0.7216728916653828,-0.06711643304410887,0.6288437320212976,-1.2163325835615004,0.6192616610323978,0.7704696102484686,3,2022,False,False,False,False,True,False,False,False,False,False,True
-0.7907288943770374,-1.1469604706334002,1.2793118369255025,0.801779689665617,-1.3047702166186157,0.03488918799022662,-0.17242232438496152,-0.499511213685246,-1.1677699957654641,0.7704696102484686,4,2022,False,False,False,False,True,False,False,False,False,True,False
-0.7907288943770374,0.30274548926194705,-1.6618462047165754,-0.8649378249637885,0.9590044750089582,-0.03283168609890968,-1.2775228649868449,0.5031600372284033,1.1643566417390736,0.7704696102484686,5,2022,False,False,False,False,True,False,False,False,False,True,False
-0.7907288943770374,-0.9213570260051106,-1.4780238271139454,0.6610562278833695,-1.3477625592113192,1.2747870665083283,-1.0295198646094315,-0.6363323382607832,-0.6876809350097319,0.7704696102484686,6,2022,False,False,False,False,True,False,False,False,False,False,False
-0.7907288943770374,-0.45872122608369115,1.6469565921307623,-1.429355369845165,-1.3243411567381629,-0.45117406330300885,0.37307010156537035,-0.607018411506453,-0.7873935420454294,0.7704696102484686,7,2022,False,False,False,False,True,False,False,False,False,True,False
-0.7907288943770374,1.9160356339665334,0.727844704117613,-0.7627606421566886,-0.6288378133641089,0.25391410839355977,2.015597032571315,-0.1006075459563195,1.733572974973704,0.7704696102484686,8,2022,False,False,False,False,True,False,False,False,False,True,False
-0.7907288943770374,-0.12101235329111855,0.9116670817202429,1.2231247811488004,1.1733805773331096,-1.3518667626765664,0.7217745880011754,2.5424826688972884,-0.08721980702012923,0.7704696102484686,9,2022,False,False,False,False,True,False,False,False,False,False,True
-0.7907288943770374,-1.3338249412570304,0.3601999489123533,-1.5363118686205108,-0.05746457758047766,-1.626786125242015,-0.9818823155707402,1.1941410683770917,1.0327268094678919,0.7704696102484686,10,2022,False,False,False,False,True,False,False,False,False,False,False
-0.7907288943770374,0.8046309778271427,-0.007444806292906466,-0.9922291491431848,0.00402626298396849,0.6840061595261699,0.32141585140173234,0.0371848838257816,0.34494193659958233,0.7704696102484686,11,2022,False,False,False,False,True,False,False,False,False,False,False
-0.7907288943770374,0.5817320521435394,-1.2942014495113157,0.7553123929418728,1.1925744079931908,-1.0065756306898272,-0.6674608068045781,1.2544765398520745,0.7599740323258988,0.7704696102484686,12,2022,False,False,False,False,True,False,False,False,False,False,True
0.07260140182931786,-0.3491702642471347,-0.3750895614981662,-0.8719575887743072,1.6244525906332874,-0.8090058884026922,-0.5755040034394375,1.3276681844311113,0.823907366641982,-0.6642968892831305,1,2020,False,False,False,True,False,False,False,False,False,False,True
0.07260140182931786,-0.12592671858604282,-1.4780238271139454,1.3069339925194723,0.5148381129810439,0.9336172167564846,-0.825924947636991,-1.066883372586753,-1.7187003317021687,-0.6642968892831305,2,2020,False,False,False,True,False,False,False,False,False,False,True
0.07260140182931786,-0.11906051875374837,1.6469565921307623,-1.1291834050506928,1.7270751886968334,-1.149662676374379,0.8165772027032498,-0.17233918907080661,1.3594957970224268,-0.6642968892831305,3,2020,False,False,False,True,False,False,False,False,False,False,True
0.07260140182931786,-0.35935105199173445,-0.7427343167034259,-0.9193068215917897,-0.9147756115549506,-0.7707513646458595,-0.7993182193471647,-0.027850333870841446,1.3786363806798934,-0.6642968892831305,4,2020,False,False,False,True,False,False,False,False,False,False,False
0.07260140182931786,1.9254605486348235,1.0954894593228728,1.5204551993170499,-0.9103744683206774,-1.7350176056828066,2.890046948112324,1.1326490054756697,1.1494943872090624,-0.6642968892831305,5,2020,False,False,False,True,False,False,False,False,False,False,True
0.07260140182931786,-0.2934332518310319,-0.7427343167034259,-0.32976538281070417,-0.5159800920566447,1.2159498896426741,-0.6779930410466439,0.8053010707469108,-1.2704095210828463,-0.6642968892831305,6,2020,False,False,False,True,False,False,False,False,False,True,False
0.07260140182931786,0.014641454164081155,-0.3750895614981662,1.1042251405198573,1.6081263164695632,-1.478838408371566,-0.07205662495911577,-1.3239313057938493,0.6198845107077857,-0.6642968892831305,7,2020,False,False,False,True,False,False,False,False,False,False,False
0.07260140182931786,-0.9811285147364164,-1.4780238271139454,-1.7358565651977773,-1.4471489920520277,1.6387811304620568,-1.4319139956253055,1.3798038284111496,1.375031999070742,-0.6642968892831305,8,2020,False,False,False,True,False,False,False,False,False,True,False
0.07260140182931786,0.8191460597919809,0.3601999489123533,-0.2247888892555277,-1.3899922382852083,-0.13741879667165463,0.8117245393284336,-0.5858162535887126,0.5803807559615444,-0.6642968892831305,9,2020,False,False,False,True,False,False,False,False,False,True,False
0.07260140182931786,0.5942462652514067,-0.007444806292906466,-1.0815055050235611,-1.603614074706606,-1.5658053960581189,0.17824746239258416,-1.0598276979602872,0.7262468860814195,-0.6642968892831305,10,2020,False,False,False,True,False,False,False,False,False,True,False
0.07260140182931786,1.6139802371649703,-0.5589119391007961,1.3895086713274953,-0.68831413789321,-0.4439407147934428,0.5301600373186078,-2.0444983610319696,-0.8632309689753093,-0.6642968892831305,11,2020,False,False,False,True,False,False,False,False,False,False,True
0.07260140182931786,-0.6575310286058847,-0.3750895614981662,-0.5098823450893692,-0.19081475817185578,-1.0075219006820362,-0.666439527703747,0.3579283363018043,0.9149058967050167,-0.6642968892831305,12,2020,False,False,False,True,False,False,False,False,False,False,True
0.07260140182931786,-0.36038260530099453,-0.9265566943060558,1.2545216109105026,-1.0708975621528347,0.14270515998821126,-0.5468282544160311,-1.339745721843269,0.6591851386273053,-0.3773435893768107,1,2021,False,False,False,True,False,False,False,False,False,True,False
0.07260140182931786,0.44472018189358864,0.9116670817202429,0.7733002926433366,-0.2818420560713649,-1.7071897786003292,1.1657483122546746,0.04873142442464798,1.4351843305589216,-0.3773435893768107,2,2021,False,False,False,True,False,False,False,False,False,False,False
0.07260140182931786,0.5213154949782748,-1.2942014495113157,-0.3942882156251754,-0.006438233464139045,-0.9883971406797528,-0.8680216978479854,-2.5093966296755457,-1.2984561031341526,-0.3773435893768107,3,2021,False,False,False,True,False,False,False,False,False,True,False
0.07260140182931786,0.29956780977485903,-0.5589119391007961,-0.38126126443784436,0.26896804095729926,-1.2130863750683423,-0.3234944271841982,-1.0531083295069663,-0.8766463429285485,-0.3773435893768107,4,2021,False,False,False,True,False,False,False,False,False,True,False
0.07260140182931786,-0.976502818372771,-0.5589119391007961,-1.7372770387478385,-0.9764313027853233,-1.4294729560590411,-1.092395874749496,-0.11886125875394385,-1.0505411341214732,-0.3773435893768107,5,2021,False,False,False,True,False,False,False,False,False,False,True
0.07260140182931786,1.111891900842012,-1.2942014495113157,-1.1517846182016938,1.4088093379981548,-0.4403478895345513,-0.8847089595240774,-0.2805206451891625,0.6531523536922744,-0.3773435893768107,6,2021,False,False,False,True,False,False,False,False,False,False,True
0.07260140182931786,-1.0617201625478057,0.3601999489123533,-0.5467592121541383,1.4823821404943225,0.9261072937302848,-0.6194057345849269,0.9161882079478536,-0.9476306365093914,-0.3773435893768107,7,2021,False,False,False,True,False,False,False,False,False,True,False
0.07260140182931786,-0.9306552057514402,0.3601999489123533,0.4284785900056402,-1.3848031766129605,1.1926866887516507,-0.3626246911288386,-0.7936144949412318,-0.5479269511291,-0.3773435893768107,8,2021,False,False,False,True,False,False,False,False,False,False,False
0.07260140182931786,0.5818594571653446,-1.6618462047165754,1.5715629334584589,0.3828717695537106,-1.2797953079554687,-0.8588604803294058,-0.039865662219462084,0.7968463742344465,-0.3773435893768107,9,2021,False,False,False,True,False,False,False,False,False,False,False
0.07260140182931786,1.2743835771818406,0.9116670817202429,0.5705297402644374,-0.8110486755655654,0.6588396781536998,1.89216367528155,1.4267085469624454,1.3983840322332481,-0.3773435893768107,10,2021,False,False,False,True,False,False,False,False,False,False,False
0.07260140182931786,1.4018667635184656,-0.9265566943060558,-1.4713984557097852,-0.19801241630918753,0.4008922218838103,-0.4581759224955023,-0.5382307411238422,1.3469927026485577,-0.3773435893768107,11,2021,False,False,False,True,False,False,False,False,False,False,False
0.07260140182931786,-0.6450355095012096,0.1763775713097234,-0.6868581878542893,0.03281985598489681,-0.7972298102994444,-0.42528128044971153,-0.7265470452254297,-0.23839251169484604,-0.3773435893768107,12,2021,False,False,False,True,False,False,False,False,False,False,True
0.07260140182931786,-0.2465869006899552,-0.9265566943060558,-0.9121526386305999,0.35654806940435785,-1.3327919243644166,-0.869232620079859,-0.008095814615150151,-0.8108246764241349,-0.09039028947049085,1,2022,False,False,False,True,False,False,False,False,False,False,True
0.07260140182931786,0.48915946697865004,0.1763775713097234,-1.1243909514133203,1.7242057066000964,-1.7133484621283102,0.26434160428754133,-0.2285813850853936,1.2432590175029141,-0.09039028947049085,2,2022,False,False,False,True,False,False,False,False,False,True,False
0.07260140182931786,1.3660276876117698,1.6469565921307623,1.5009295713077853,-0.64470110673782,-1.3757812821823936,2.9729097685768444,-0.40849214650803384,0.18329679970005283,-0.09039028947049085,3,2022,False,False,False,True,False,False,False,False,False,False,False
0.07260140182931786,-0.13068015107976383,-0.9265566943060558,1.5432980589443068,0.021571653988292864,-1.3179444955786466,-0.42910418721024635,-1.2870486391470242,-0.6131705085526563,-0.09039028947049085,4,2022,False,False,False,True,False,False,False,False,False,True,False
0.07260140182931786,-0.491899265450284,-0.9265566943060558,0.4481230645531953,-1.2367520937198457,-0.42760312607791456,-0.7199004372484965,0.40045464847156126,0.8786562006494547,-0.09039028947049085,5,2022,False,False,False,True,False,False,False,False,False,False,True
0.07260140182931786,1.8074401745184288,-1.6618462047165754,1.0155203720910797,-0.6883910656891808,-1.4221200214901097,-0.8756867307855623,-1.033511005922776,1.706708450538823,-0.09039028947049085,6,2022,False,False,False,True,False,False,False,False,False,False,False
0.07260140182931786,-1.3459311177350066,-1.1103790719086857,-0.028958475163972517,-1.6294503308371144,0.786377907992657,-1.1045407669915888,-0.7860485007996202,1.6935801305563023,-0.09039028947049085,7,2022,False,False,False,True,False,False,False,False,False,False,False
0.07260140182931786,-0.4132137573266847,-1.2942014495113157,-0.16128119877530586,-0.873193301247315,1.6828710521306018,-1.0007898529261312,-1.1278431760717862,0.10230160606468308,-0.09039028947049085,8,2022,False,False,False,True,False,False,False,False,False,True,False
0.07260140182931786,0.5826162027570125,1.0954894593228728,-0.36539835376882374,0.9217606873585146,0.7801095844997317,1.2673726146676805,1.4997460273411674,-0.7651673727370458,-0.09039028947049085,9,2022,False,False,False,True,False,False,False,False,False,True,False
0.07260140182931786,-0.16753824601664793,0.3601999489123533,-0.4099703817726001,-0.14665576468183464,-0.89514792975456,0.05828403669049847,-0.25541118513546085,0.4389924158701081,-0.09039028947049085,10,2022,False,False,False,True,False,False,False,False,False,False,False
0.07260140182931786,-0.8835881381063991,1.4631342145281325,1.4933092884097425,-0.836273584716377,-1.71403054692237,0.2884443843625787,0.9818712022035277,-0.7529065610924958,-0.09039028947049085,11,2022,False,False,False,True,False,False,False,False,False,True,False
0.07260140182931786,-0.44792348148180233,-0.7427343167034259,0.6231941499856972,-0.06000032414401843,0.5633130533877526,-0.5775072227237324,1.0814945078095775,-1.154959787238885,-0.09039028947049085,12,2022,False,False,False,True,False,False,False,False,False,True,False
-0.9212404266248858,-0.4867600835608848,-1.6618462047165754,0.6790334514404195,-1.3703710905027446,-1.2291079441750417,-1.0712262961650019,-0.4681294203456653,-0.48088243477459247,-0.09039028947049085,1,2020,False,False,False,False,False,False,False,False,True,True,False
-0.9212404266248858,0.2227668080243485,-0.3750895614981662,1.156876490654947,0.7213481309080417,0.9348722513383658,0.03828059608764911,-0.7715176663637965,-1.370935468861037,-0.09039028947049085,2,2020,False,False,False,False,False,False,False,False,True,False,False
-0.9212404266248858,-0.5861636500362103,1.2793118369255025,-1.6109955735893369,-1.2438929581069689,-1.063751763006608,0.011947958777434388,0.04481185483517916,1.2635649252421648,-0.09039028947049085,3,2020,False,False,False,False,False,False,False,False,True,True,False
-0.9212404266248858,-0.3122806505645777,-0.9265566943060558,1.1691010630152023,-0.29815586226609775,1.6244021150821204,-0.5462239898836866,0.613716538591103,-0.3147124342569283,-0.09039028947049085,4,2020,False,False,False,False,False,False,False,False,True,False,False
-0.9212404266248858,-1.0337719383899242,0.1763775713097234,-0.22755278644244234,1.342509248994175,1.4885712072492165,-0.6106532908876431,-0.009659860254472914,0.34303629556958176,-0.09039028947049085,5,2020,False,False,False,False,False,False,False,False,True,True,False
-0.9212404266248858,-1.4077866817484435,0.1763775713097234,-0.7778965850869288,0.6981663799400182,1.3103397796986755,-0.9525635873176361,-0.23164271970766856,-1.5476734899699929,-0.09039028947049085,6,2020,False,False,False,False,False,False,False,False,True,False,True
-0.9212404266248858,-0.44530725004580707,0.5440223265149832,0.30675402438265753,0.11320353787841263,-1.6212492119296769,0.07318191783298864,0.747801786784072,-1.5720210920122333,-0.09039028947049085,7,2020,False,False,False,False,False,False,False,False,True,True,False
-0.9212404266248858,-0.5850447109735987,1.0954894593228728,-0.603334565256212,1.3875201076296155,-0.682662565401332,0.08746889472730872,1.2046049174460596,1.1366395156620195,-0.09039028947049085,8,2020,False,False,False,False,False,False,False,False,True,True,False
-0.9212404266248858,-0.17045306834982005,0.1763775713097234,1.3650061621098257,-1.2299128743866379,-0.1863551987126165,0.23167516452502385,-0.8494168313974193,-0.04864507723666538,-0.09039028947049085,9,2020,False,False,False,False,False,False,False,False,True,False,False
-0.9212404266248858,-0.6200423978965035,1.2793118369255025,1.4995446387493534,-0.035487272757868685,-0.9476415353414726,0.48950958510218595,0.12224778894644324,0.8012877083823793,-0.09039028947049085,10,2020,False,False,False,False,False,False,False,False,True,True,False
-0.9212404266248858,-0.7069442583834427,0.9116670817202429,-0.8709721891622997,0.07695723061039408,1.1642467644099626,-0.16002602950601258,0.19663593387360437,1.2932488521660483,-0.09039028947049085,11,2020,False,False,False,False,False,False,False,False,True,True,False
-0.9212404266248858,2.8052508399354856,1.0954894593228728,1.328422053759976,-0.9635031861100403,-1.2973490021603757,3.717856923212145,-0.24038249895456593,-0.6729814944740841,-0.09039028947049085,12,2020,False,False,False,False,False,False,False,False,True,True,False
-0.9212404266248858,-0.1790591377402716,1.4631342145281325,1.1501562278037627,0.4273333953895846,0.2803055289246447,1.006163871663375,1.4589822473633973,-1.0895798212133279,0.19656301043582897,1,2021,False,False,False,False,False,False,False,False,True,True,False
